original_index,comment,label,predicted_label,is_correct,model_used
4603,سالاد کلم سس‌ها و نان کلا تحویل نشد!!!!!!!,SAD,SAD,True,gpt-4.1
4604,متاسفانه بیشتر از یک ساعت زمان برد تا سفارش برسد.,HAPPY,SAD,False,gpt-4.1
4605,شیر موز پسته و ویتامینه افتضاح بود. یخ زده و بد طعم بود‌. ولی ابمیوه بد نبود,SAD,SAD,True,gpt-4.1
4606,سیب زمینیش کهنه بود ولی پنیر و ژامبون خوب بود.,SAD,SAD,True,gpt-4.1
4607,انرژی زا یکیش کم بود!!!!!!!,SAD,HAPPY,False,gpt-4.1
4608,پیک فوق العاده بی ادب بود و بعد از دو ساعت غذای سرد به دست ما رسید که قابل استفاده نبود و دور ریخته شد و حتی کلی طول کشید تا متصدی رستوران چک کند که پرداخت ما آنلاین انجام شده، با اینکه مشتری همیشگی باروژ بودیم ولی این آخرین باری شد که سفارش دادیم,SAD,SAD,True,gpt-4.1
4609,خیلی بد بود پنیر پیتزا خشک بود و موقعی ک پیتزا ب دستم رسید یخ یخ بود درکل افتضاح قیمتش نسبت ب حجم و اندازه و طعم غذا خیلی بد بود!,SAD,SAD,True,gpt-4.1
4610,سلام خسته نباشید شیرینی که ما گرفتیم قرار بود ۱ کیلو و صد گرم باشه ولی متاسفانه ۹۵۰ گرم هستش لطفا یا نزنید وزن رو یا اگه میزنید دقیق تحویل بدید,SAD,SAD,True,gpt-4.1
4611,رفتار و برخورد پیک بسیار نامناسب بود. لطفا پیگیری شود.,SAD,SAD,True,gpt-4.1
4612,متاسفانه شیرینی اصلا تازه نبود و کاملا خشک بود,SAD,SAD,True,gpt-4.1
4613,همه چیز عالی و خوشمزه بود,HAPPY,HAPPY,True,gpt-4.1
4614,غذا خشک و شدیدا تعجب اصلا توقع نداشتیم!!!!!!,SAD,SAD,True,gpt-4.1
4615,حیف این سرویس خوب غذاتون بود که غذای اصلی که باید بیشترین دقت براش انجام بشه اصلا با دقت کباب نشده بود و کاملا معلوم بود که با بی حوصلگی فقط گذاشتن رو آتیش تند و یه بادی زدن که روش سیاه بشه کاملا خام بود از سرویس راضی بودم ولی از خود غذا اصصصصصلا,HAPPY,SAD,False,gpt-4.1
4616,از نظر زمان‌بندی خیلی خوب و سریع بود. اما دوتا از سفارش‌ها را اشتباه گذاشته بودند. بیسکوییت پرتقالی به جای کاکائویی و پنیر زیارت به جای پنیر شهری.,HAPPY,SAD,False,gpt-4.1
4617,غذا با تاخیر به دست ما رسید. مجبور شدم با پیک تماس بگیرم. غذا سرد به دست ما رسید اصلا راضی نبودیم.,SAD,SAD,True,gpt-4.1
4618,اینکه بدون سوال از مشتری جنس مشابه جایگزین کسری بشه واقعا درست نیست ماهاست که دارم از اینجا خریدمیکنم ولی بخاطر احترام نذاشتن به حق انتخاب مشتری دیگه ازتون خرید نمیکنم,SAD,SAD,True,gpt-4.1
4619,سلام و سپاس فراوان,HAPPY,HAPPY,True,gpt-4.1
4620,کیفیت پسته فوق العاده پایین بود انگار از پارسال در فریزر نگهداری شده بود. گوجه زیتونی با عکس داخل منو مغایرت داشت ولی کیفیت خوبی هم داشت خرمالو‌ها خوب و شیرین و یک دست بودند,SAD,SAD,True,gpt-4.1
4621,پیتزا سرد بود + سالاد سزار رو با دست می‌خورن؟ برادر/خواهر من یک چنگال همراه سفارش بفرستید خب!,SAD,SAD,True,gpt-4.1
4622,غداهاتون قبلا خیلی خوب بود من مشتری دایمتون بودم ولی الان کیفیت به شدت افت کرده ولو اینکه مثلا اف میزنیذ ولی تا میرسبم به مرحله پرداخت همینحور به قیمت اعلامی اضافه میشه غذا بو میداذ,SAD,SAD,True,gpt-4.1
4623,نسبت به قیمت کیفیت غذا خیلی خوب بود,HAPPY,HAPPY,True,gpt-4.1
4624,خوب بود ولی عالی نبور,HAPPY,HAPPY,True,gpt-4.1
4625,بسته بندیتون بسیار آرامش بخش بود و ابتکار خوبی بود. سپاس باماهاس. موفق باشید,HAPPY,HAPPY,True,gpt-4.1
4626,ماءالشعیر تلخ ارسال شد جای لیمو در صورتی که توی فاکتورخودشون هم قید شده لیمویی بدون هماهنگی تغییر سفارش,SAD,SAD,True,gpt-4.1
4627,درسته یکساعت طول کشید اما وقتی اوردن گرم بود وفوق العاده خوشمزه زرزرزرزرزرزره بودممنونم,HAPPY,HAPPY,True,gpt-4.1
4628,بالا ۲ ساعت تاخیر,SAD,SAD,True,gpt-4.1
4629,خوب بود فقط فلفل کبابی کم داشت,HAPPY,HAPPY,True,gpt-4.1
4630,بهترین پیتزایی که خوردم نبود، ولی در مجموع خوب و راضی کننده بود. یه طعم نوستالژیک از پیتزاهایی که قدیما درست میکردن هم داشت که خیلی حس خوبی داره:)),HAPPY,HAPPY,True,gpt-4.1
4631,واقعا نسبت به قیمتش حجمش پایینه خیلی پایینه,HAPPY,SAD,False,gpt-4.1
4632,نمیدونم چرا تو ماه رمضان کیفیت غذاها اینقدر افت کرده، پشیمون شدم از سفارشم برنج سفت و نیاز به یکی دو جوش بیشتر داشت، مزه و طعم و رنگ کبابها افتضاح، جوجه ترش بیشتر شیرین بود و هیچکدوم از ملاتهای جوجه ترش رو نداشت فقط یکم رب انار شیرین بهش زده بودن، فقط کیفیت بسته بندی و خدمات اسنپ فود مثل قبل بود دیگه به دکتر کباب سفارش نخواهم داد,SAD,SAD,True,gpt-4.1
4633,طعم پیتزا اصلا جالب نبود و خیلی خمیر بود سالاد و قارچ و ابمیوه خوب بودن,HAPPY,SAD,False,gpt-4.1
4634,غذا خیلی سرد بود. در واقع سرد‌ترین تجربه سفارش غذا من بود! با اینکه کمتر از ۳۰ دقیقه به دستم رسید. اما کیفیتش بد نبود فکر میکنم در مراجعه حضوری تجربه بهتری خواهم داشت.,SAD,SAD,True,gpt-4.1
4635,سلام و خسته نباشید من واقعا تشکر و قدردانی میکنم از شما بخاطر محصولات با کیفیتتان من از مشتریان خیلی قدیم شما هستم و الان خیلی خوشحالم که میتونم از منزلم ازتون خرید کنم. در ضمن آجیل یلدا فوق العاده بود قیمتشم مناسب بود به دوستان عسل رو پیشنهاد میکنم واقعا عالییی. انشا الله شب یلدای خوشی داشته باشید,HAPPY,HAPPY,True,gpt-4.1
4636,با کیفیت و گران,HAPPY,SAD,False,gpt-4.1
4637,اصلا اصلا غذا خوب نبود و پیشنهاد میکنم اصلا از این رستوران غذا مخصوصا پیتزا نگیرین,SAD,SAD,True,gpt-4.1
4638,پیتزا پنجره‌ای درزمان مناسب و گرم با کیفیت خوب ب دستم رسید.. ممنون ازتون,HAPPY,HAPPY,True,gpt-4.1
4639,کاملا مشخص بود پیتزا از دیروز پخته و مجدد گرم شده، نون خمیر و مونده بود و غذا سرد رسید,SAD,SAD,True,gpt-4.1
4640,نان لواش خمیر شده بود,HAPPY,SAD,False,gpt-4.1
4641,بسیار سورپرایز شدیم بعد از باز کردن جعبه یک ماه از آخرین سفارش نمیگذره همه چی این پیتزا اب رفته سایز بسیار کوچیک شده مواد استفاده شده کیفیت قبل و داره ولی نصف شده بطوری که چند سانت از دور پیتزا نون خالیه فقط، کاش قیمت رو بالا میبردین ولی این پیتزای ضعیف و دست مردم نمیدادین، حتی با تخفیف هم به کسی پیشنهاد نمیکنم,SAD,SAD,True,gpt-4.1
4642,غذا‌ها همه مونده و بیات بود مخصوصا قارچ سوخاری. خیلی افتضاح بود. من شکایت دارم. کلی هم پول دادم واسه این غذای مونده و بی کیفیت. من حتما شکایت میکنم,SAD,SAD,True,gpt-4.1
4643,سفارش با تاخیر و سرد ارسال شد. نوشابه هم فراموش شده بود. البته همیشه خوب بود سیب ۳۶۰ هروی,SAD,SAD,True,gpt-4o
4644,اصلا از هات داگ‌ها لذت نبردیم,SAD,SAD,True,gpt-4o
4645,سس کم بود، نوشابه ننوشته بود چه رنگی می‌خواین؟ زرد یا سفید می‌خواستیم,HAPPY,SAD,False,gpt-4o
4646,شیرینی‌تر میکس ویژه زیاد تازه نبود، تر میکس معمولی بهتر بود,HAPPY,SAD,False,gpt-4o
4647,تازگی و کیفیت همیشگی رو نداشت,SAD,SAD,True,gpt-4o
4648,طعم ساندویچ خوبه ولی به نظرم قیمتش یکم بالاست,HAPPY,SAD,False,gpt-4o
4649,غذا خوب و معقول بود، نان اضافه هم برای من به درخواست خودم گذاشتن. یکم زمان رسیدن غذا طولانی هست که البته در حد همه رستوران‌های دیگه بود. قیمت هم مناسب,HAPPY,HAPPY,True,gpt-4o
4650,غذا با کیفیت عالی و خیلی زود فرستاده شد,HAPPY,HAPPY,True,gpt-4o
4651,کیک به نظر من تازه نبود,SAD,SAD,True,gpt-4o
4652,نان شکلاتی برخلاف همیشه کاملا کاملا کاملا مونده بود و غیر قابل خوردن. من همیشه از این نونوایی خرید می‌کنم و واقعا ناراحت‌کنندست که همچین نون‌ مونده‌ای رو خیلی راحت می‌فرستن برای مردم. شیرین کشمشی هم برخلاف همیشه، کاملا تازه نبود.,SAD,SAD,True,gpt-4o
4653,یعنی باریکلا دارید. همه چی عالی. تحویل غذا فوق سریع بود. کیفیت و حجم هم عالی. ممنون از مجموعه قوی و خوبتون,HAPPY,HAPPY,True,gpt-4o
4654,غذا خوشمزه بود ولی خیلی طول کشید بیارن با اینکه روبروی رستورانیم,HAPPY,SAD,False,gpt-4o
4655,جدیدا بهتر شده. خوشمزه‌س. پیشنهاد می‌کنم. جدیدا گریل‌تر و برشته‌تره که من خیلی می‌پ-ن-م. سابقا مواد به خوبی ترکیب نمی‌شد و از هم جدا می‌شد. جدیدا خیلی بهتر شده,HAPPY,HAPPY,True,gpt-4.1-mini
4656,کیفیت شیرینی‌ها بسیاربسیار پایین بود. مثل اینکه شیرینی برای یه هفته پیش بود.,SAD,SAD,True,gpt-4.1-mini
4657,نسبت به قیمت و کیفیتش گرون بود,SAD,SAD,True,gpt-4.1-mini
4658,شکلات نستله انتخاب کردم ولی از اسنپ تماس گرفتن که تموم شده و کنسل کردم ولی هنوز تو محصولات موجود بود و حذف نشده بود,HAPPY,SAD,False,gpt-4.1-mini
4659,ممنون و خسته نباشید خیلی زود اومد خیلی هم خوشمزه بود هات داگ با قارچ و پنیر سیب زمینی با قارچ و پنیر,HAPPY,HAPPY,True,gpt-4.1-mini
4660,بسیار خوشمزه بود. بعد از مدتها کباب برگ خوبی را خوردم. امیدوارم ادامه داشته باشد‌. فقط قیمت آن کمی بالاست که اگر تخفیفی هم لحاظ شود، خیلی خوب است.,HAPPY,HAPPY,True,gpt-4.1-mini
4661,غذا خیلی گرم و خوب و واقعا خوشمزه بود. خیلی سریع به دستم رسید و انواع سس هم به همراه آن فرستاده شده بود.,HAPPY,HAPPY,True,gpt-4.1-mini
4662,پا خیلی وقته از کلبه غذا سفارش میدادیم و امیدوارم کیفت پخت غذا رو خراب نکنین و این سری سهل انگاری بوده باشه رسما جوجه کباب زعفرونی رو دور ریختم به این دلیل که خیلی خام بود و اصلا درست پخته نشده بود حیف کیفیت خوب قبلتون که دارین خرابش میکنین,SAD,SAD,True,gpt-4.1-mini
4663,انقدر پنیر پیتزاش روغن داشت که مجبور شدم با دستمال کاغذی روغنشو بگیرم که بشه خوردش … پیتزای روغن بود!!!,SAD,SAD,True,gpt-4.1-mini
4664,من دو نان، یک نان دو رو کنجدذو یک نان یک رو کنجد سفارش داده بودم اما برای من نان یک رو کنجد آوردند. تفاوت مبلغ ۲۰۰۰ت بود.,SAD,SAD,True,gpt-4.1-mini
4665,در مجموع خوب بود. اما کاش ذکر میشد که تند هست چون من برای بچه‌ها گرفته بودم ولی مواد اولیه ذکر نشده بود و سوسیس هاش تند بود. ولی برای کسی که با تندی مشکل نداشته باشه خوب بود. البته در همین فودپارتی بیشتر می‌ارزید.,HAPPY,SAD,False,gpt-4.1-mini
4666,ساندویچ خوشمزه بود و بسته بندیش هم مناسب بود.,HAPPY,HAPPY,True,gpt-4.1-mini
